ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS042_P2_b_in_PS076_CR_CR.tif;230;350;2020_PS042_P2_c_in_PS076_CR_EH.TIF;59;318
2020_PS042_P2_b_in_PS076_CR_CR.tif;119;276;2020_PS042_P2_c_in_PS076_CR_EH.TIF;213;298
2020_PS042_P2_b_in_PS076_CR_CR.tif;318;199;2020_PS042_P2_c_in_PS076_CR_EH.TIF;144;164
2020_PS042_P2_b_in_PS076_CR_CR.tif;273;284;2020_PS042_P2_c_in_PS076_CR_EH.TIF;84;247
2020_PS042_P2_b_in_PS076_CR_CR.tif;275;226;2020_PS042_P2_c_in_PS076_CR_EH.TIF;94;192
2020_PS042_P2_b_in_PS076_CR_CR.tif;209;90;2020_PS042_P2_c_in_PS076_CR_EH.TIF;102;187
2020_PS042_P2_b_in_PS076_CR_CR.tif;323;227;2020_PS042_P2_c_in_PS076_CR_EH.TIF;147;190
2020_PS042_P2_b_in_PS076_CR_CR.tif;274;262;2020_PS042_P2_c_in_PS076_CR_EH.TIF;87;226
2020_PS042_P2_b_in_PS076_CR_CR.tif;319;211;2020_PS042_P2_c_in_PS076_CR_EH.TIF;142;176
2020_PS042_P2_b_in_PS076_CR_CR.tif;308;311;2020_PS042_P2_c_in_PS076_CR_EH.TIF;119;273
2020_PS042_P2_b_in_PS076_CR_CR.tif;265;257;2020_PS042_P2_c_in_PS076_CR_EH.TIF;80;222
2020_PS042_P2_b_in_PS076_CR_CR.tif;301;233;2020_PS042_P2_c_in_PS076_CR_EH.TIF;161;302
2020_PS042_P2_b_in_PS076_CR_CR.tif;212;109;2020_PS042_P2_c_in_PS076_CR_EH.TIF;182;160
2020_PS042_P2_b_in_PS076_CR_CR.tif;286;222;2020_PS042_P2_c_in_PS076_CR_EH.TIF;102;187
2020_PS042_P2_b_in_PS076_CR_CR.tif;319;309;2020_PS042_P2_c_in_PS076_CR_EH.TIF;137;272
2020_PS042_P2_b_in_PS076_CR_CR.tif;264;245;2020_PS042_P2_c_in_PS076_CR_EH.TIF;80;212
2020_PS042_P2_b_in_PS076_CR_CR.tif;322;318;2020_PS042_P2_c_in_PS076_CR_EH.TIF;144;282
2020_PS042_P2_b_in_PS076_CR_CR.tif;153;135;2020_PS042_P2_c_in_PS076_CR_EH.TIF;326;229
2020_PS042_P2_b_in_PS076_CR_CR.tif;315;124;2020_PS042_P2_c_in_PS076_CR_EH.TIF;175;96
2020_PS042_P2_b_in_PS076_CR_CR.tif;63;245;2020_PS042_P2_c_in_PS076_CR_EH.TIF;212;411
2020_PS042_P2_b_in_PS076_CR_CR.tif;270;249;2020_PS042_P2_c_in_PS076_CR_EH.TIF;193;339
2020_PS042_P2_b_in_PS076_CR_CR.tif;320;220;2020_PS042_P2_c_in_PS076_CR_EH.TIF;140;184
2020_PS042_P2_b_in_PS076_CR_CR.tif;320;220;2020_PS042_P2_c_in_PS076_CR_EH.TIF;140;184
2020_PS042_P2_b_in_PS076_CR_CR.tif;260;34;2020_PS042_P2_c_in_PS076_CR_EH.TIF;84;137
2020_PS042_P2_b_in_PS076_CR_CR.tif;32;343;2020_PS042_P2_c_in_PS076_CR_EH.TIF;234;32
2020_PS042_P2_b_in_PS076_CR_CR.tif;242;468;2020_PS042_P2_c_in_PS076_CR_EH.TIF;169;47
2020_PS042_P2_b_in_PS076_CR_CR.tif;40;245;2020_PS042_P2_c_in_PS076_CR_EH.TIF;315;101
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS042_P2_b_in_PS076_CR.tif;212;173;2020_PS042_P2_c_in_PS076_EH.TIF;229;85
2020_PS042_P2_b_in_PS076_CR.tif;329;153;2020_PS042_P2_c_in_PS076_EH.TIF;235;71
2020_PS042_P2_b_in_PS076_CR.tif;302;393;2020_PS042_P2_c_in_PS076_EH.TIF;137;93
2020_PS042_P2_b_in_PS076_CR.tif;76;385;2020_PS042_P2_c_in_PS076_EH.TIF;67;222
2020_PS042_P2_b_in_PS076_CR.tif;56;217;2020_PS042_P2_c_in_PS076_EH.TIF;335;195
2020_PS042_P2_b_in_PS076_CR.tif;264;191;2020_PS042_P2_c_in_PS076_EH.TIF;74;218
2020_PS042_P2_b_in_PS076_CR.tif;290;285;2020_PS042_P2_c_in_PS076_EH.TIF;100;249
2020_PS042_P2_b_in_PS076_CR.tif;128;359;2020_PS042_P2_c_in_PS076_EH.TIF;167;352
2020_PS042_P2_b_in_PS076_CR.tif;261;270;2020_PS042_P2_c_in_PS076_EH.TIF;76;236
2020_PS042_P2_b_in_PS076_CR.tif;287;305;2020_PS042_P2_c_in_PS076_EH.TIF;98;268
2020_PS042_P2_b_in_PS076_CR.tif;140;345;2020_PS042_P2_c_in_PS076_EH.TIF;265;289
2020_PS042_P2_b_in_PS076_CR.tif;230;350;2020_PS042_P2_c_in_PS076_EH.TIF;59;318
2020_PS042_P2_b_in_PS076_CR.tif;119;276;2020_PS042_P2_c_in_PS076_EH.TIF;213;298
2020_PS042_P2_b_in_PS076_CR.tif;318;199;2020_PS042_P2_c_in_PS076_EH.TIF;144;164
2020_PS042_P2_b_in_PS076_CR.tif;273;284;2020_PS042_P2_c_in_PS076_EH.TIF;84;247
2020_PS042_P2_b_in_PS076_CR.tif;275;226;2020_PS042_P2_c_in_PS076_EH.TIF;94;192
2020_PS042_P2_b_in_PS076_CR.tif;209;90;2020_PS042_P2_c_in_PS076_EH.TIF;102;187
2020_PS042_P2_b_in_PS076_CR.tif;323;227;2020_PS042_P2_c_in_PS076_EH.TIF;147;190
2020_PS042_P2_b_in_PS076_CR.tif;274;262;2020_PS042_P2_c_in_PS076_EH.TIF;87;226
