ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS066_P1_c_CR.tif;189;204;2020_PS066_P1_d_EH.TIF;120;189
2020_PS066_P1_c_CR.tif;234;229;2020_PS066_P1_d_EH.TIF;149;222
2020_PS066_P1_c_CR.tif;144;433;2020_PS066_P1_d_EH.TIF;135;340
2020_PS066_P1_c_CR.tif;150;390;2020_PS066_P1_d_EH.TIF;245;235
2020_PS066_P1_c_CR.tif;206;399;2020_PS066_P1_d_EH.TIF;96;380
2020_PS066_P1_c_CR.tif;185;329;2020_PS066_P1_d_EH.TIF;83;307
2020_PS066_P1_c_CR.tif;248;394;2020_PS066_P1_d_EH.TIF;132;386
2020_PS066_P1_c_CR.tif;171;153;2020_PS066_P1_d_EH.TIF;128;140
2020_PS066_P1_c_CR.tif;224;185;2020_PS066_P1_d_EH.TIF;156;179
2020_PS066_P1_c_CR.tif;162;202;2020_PS066_P1_d_EH.TIF;103;181
2020_PS066_P1_c_CR.tif;222;406;2020_PS066_P1_d_EH.TIF;111;391
2020_PS066_P1_c_CR.tif;227;164;2020_PS066_P1_d_EH.TIF;168;160
2020_PS066_P1_c_CR.tif;189;198;2020_PS066_P1_d_EH.TIF;122;183
2020_PS066_P1_c_CR.tif;184;405;2020_PS066_P1_d_EH.TIF;79;381
2020_PS066_P1_c_CR.tif;184;405;2020_PS066_P1_d_EH.TIF;79;381
2020_PS066_P1_c_CR.tif;176;159;2020_PS066_P1_d_EH.TIF;131;144
2020_PS066_P1_c_CR.tif;178;189;2020_PS066_P1_d_EH.TIF;118;173
2020_PS066_P1_c_CR.tif;224;224;2020_PS066_P1_d_EH.TIF;142;215
2020_PS066_P1_c_CR.tif;214;210;2020_PS066_P1_d_EH.TIF;138;201
2020_PS066_P1_c_CR.tif;126;482;2020_PS066_P1_d_EH.TIF;137;480
2020_PS066_P1_c_CR.tif;117;405;2020_PS066_P1_d_EH.TIF;245;227
2020_PS066_P1_c_CR.tif;246;228;2020_PS066_P1_d_EH.TIF;245;227
2020_PS066_P1_c_CR.tif;225;379;2020_PS066_P1_d_EH.TIF;113;365
2020_PS066_P1_c_CR.tif;144;217;2020_PS066_P1_d_EH.TIF;86;193
2020_PS066_P1_c_CR.tif;193;396;2020_PS066_P1_d_EH.TIF;85;374
2020_PS066_P1_c_CR.tif;155;351;2020_PS066_P1_d_EH.TIF;61;323
2020_PS066_P1_c_CR.tif;187;209;2020_PS066_P1_d_EH.TIF;247;209
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS055pre_A1_c_CR.tif;128;365;2020_PS055pre_A1_d_EH.TIF;96;192
2020_PS055pre_A1_c_CR.tif;327;117;2020_PS055pre_A1_d_EH.TIF;308;442
2020_PS055pre_A1_c_CR.tif;379;233;2020_PS055pre_A1_d_EH.TIF;385;256
2020_PS055pre_A1_c_CR.tif;381;272;2020_PS055pre_A1_d_EH.TIF;377;201
2020_PS055pre_A1_c_CR.tif;180;36;2020_PS055pre_A1_d_EH.TIF;227;32
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS056_P2_c_CR.tif;39;262;2020_PS056_P2_d_EH.TIF;44;224
2020_PS056_P2_c_CR.tif;351;241;2020_PS056_P2_d_EH.TIF;44;185
2020_PS056_P2_c_CR.tif;227;47;2020_PS056_P2_d_EH.TIF;233;456
2020_PS056_P2_c_CR.tif;167;33;2020_PS056_P2_d_EH.TIF;33;223
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS062_P1_a_CR.tif;62;165;2020_PS062_P1_b_EH.TIF;278;76
2020_PS062_P1_a_CR.tif;43;212;2020_PS062_P1_b_EH.TIF;41;276
2020_PS062_P1_a_CR.tif;164;391;2020_PS062_P1_b_EH.TIF;149;278
2020_PS062_P1_a_CR.tif;185;388;2020_PS062_P1_b_EH.TIF;226;85
2020_PS062_P1_a_CR.tif;70;199;2020_PS062_P1_b_EH.TIF;84;151
2020_PS062_P1_a_CR.tif;38;238;2020_PS062_P1_b_EH.TIF;263;71
2020_PS062_P1_a_CR.tif;221;352;2020_PS062_P1_b_EH.TIF;268;128
2020_PS062_P1_a_CR.tif;125;304;2020_PS062_P1_b_EH.TIF;178;158
2020_PS062_P1_a_CR.tif;196;214;2020_PS062_P1_b_EH.TIF;214;374
2020_PS062_P1_a_CR.tif;68;302;2020_PS062_P1_b_EH.TIF;277;396
2020_PS062_P1_a_CR.tif;334;335;2020_PS062_P1_b_EH.TIF;140;67
2020_PS062_P1_a_CR.tif;334;335;2020_PS062_P1_b_EH.TIF;140;67
2020_PS062_P1_a_CR.tif;162;337;2020_PS062_P1_b_EH.TIF;128;267
2020_PS062_P1_a_CR.tif;140;72;2020_PS062_P1_b_EH.TIF;285;423
2020_PS062_P1_a_CR.tif;206;204;2020_PS062_P1_b_EH.TIF;193;293
2020_PS062_P1_a_CR.tif;224;370;2020_PS062_P1_b_EH.TIF;302;214
2020_PS062_P1_a_CR.tif;224;370;2020_PS062_P1_b_EH.TIF;204;180
2020_PS062_P1_a_CR.tif;239;319;2020_PS062_P1_b_EH.TIF;182;152
2020_PS062_P1_a_CR.tif;263;363;2020_PS062_P1_b_EH.TIF;121;374
2020_PS062_P1_a_CR.tif;94;160;2020_PS062_P1_b_EH.TIF;222;201
2020_PS062_P1_a_CR.tif;343;337;2020_PS062_P1_b_EH.TIF;128;62
